,x,y,price_level,category,predicted_success,distance_to_water,restaurant_density,crime_count,population,share_under_18_years_old,share_65_year_olds_and_older,share_foreigners,population_with_migration_background,share_population_with_migration_background,households,share_one_person_households,share_households_with_children,share_households_with_single_parents,population_density,employment_quote_in_%,share_unemployed_people,sum_of_incomes_per_tax_reliable_person_in_EUR,prices_for_properties,prices_for_condominiums,share_students_in_Gymnasium,car_density
119,557645.0,5939563,€,kebab,0.6624484734947461,65.34461999999999,2,2339.0,36053.0,7178.0,18.41733004,19.47133387,16821.0,46.66407745,17530.0,44.54078722,23.42840844,29.24275627,5729.666455,55.42302595,7.742294045,26665.0,445,2755,34.55565142,325.93681519999996
584,574645.0,5936563,€,kebab,0.6624484734947461,132.171,2,2431.0,25622.0,4937.0,18.10553431,22.85535868,14192.0,55.43533456,12693.0,48.03434964,21.87032222,30.04322767,5133.448272,49.46421171,8.720620449,23975.0,399,2603,31.65769001,295.722426
349,566645.0,5945563,€,kebab,0.6624484734947461,182.91351,2,4015.0,45586.0,8017.0,19.52134427,15.65831615,14120.0,31.00162473,22845.0,48.08929744,20.16633837,26.48144129,3410.3023789999997,57.12718934,5.340822227,30965.0,332,3450,41.13300493,364.84885710000003
617,575645.0,5936563,€,kebab,0.6624484734947461,235.70334,2,2431.0,25622.0,4937.0,18.10553431,22.85535868,14192.0,55.43533456,12693.0,48.03434964,21.87032222,30.04322767,5133.448272,49.46421171,8.720620449,23975.0,399,2603,31.65769001,295.722426
269,563645.0,5944563,€,kebab,0.6624484734947461,184.44383,2,2819.0,41836.0,6578.0,26.00870064,10.47423272,9189.0,21.98115013,21637.0,47.39104312,18.46836438,19.76976977,3369.0920539999997,59.21279599,3.136270974,41651.0,515,3259,60.68204614,420.0449374
302,565645.0,5926563,€,kebab,0.6624484734947461,82.24109,2,6671.0,55074.0,11528.0,13.33115445,33.95613175,33262.0,60.38852578,25984.0,48.63762315,23.33743842,26.418205800000003,1556.34644,50.59246055,9.392859015,21890.0,184,2593,22.04227285,245.61499069999996
514,572645.0,5936563,€,kebab,0.6624484734947461,120.56827,2,1447.0,13417.0,2059.0,20.94357904,12.9462622,3697.0,27.58131901,7092.0,52.52397067,16.8358714,17.83919598,4175.537383,55.81969051,3.868580399,59131.0,613,3453,62.75605214,396.7354848
265,563645.0,5940563,€,kebab,0.6624484734947461,121.24021,2,2819.0,41836.0,6578.0,26.00870064,10.47423272,9189.0,21.98115013,21637.0,47.39104312,18.46836438,19.76976977,3369.0920539999997,59.21279599,3.136270974,41651.0,515,3259,60.68204614,420.0449374
466,571645.0,5928563,€,kebab,0.6624484734947461,198.8975,2,407.0,1277.0,221.0,14.95693031,16.83633516,346.0,27.1372549,604.0,43.70860927,19.86754967,20.0,292.052959,52.53863135,3.8631346580000003,34387.0,199,.    ,29.57746479,506.6562255
263,563645.0,5938563,€,kebab,0.6624484734947461,34.42315,2,1583.0,28426.0,4794.0,20.38626609,13.804263699999998,8326.0,29.30967719,15393.0,53.96608848,19.06061197,21.30197682,5805.727005,59.59541324,3.8673734310000003,41778.0,736,3656,57.83699059999999,336.8043341
274,564645.0,5924563,€,kebab,0.6624484734947461,99.8026,2,6249.0,26098.0,4164.0,10.66365239,40.78856617,15558.0,59.64804662,14144.0,62.13235294,15.46238688,30.13260174,6539.789375,48.92451299,7.807426948,20773.0,283,2750,22.68907563,187.0641428
351,566645.0,5947563,€,kebab,0.6624484734947461,265.00295,2,4015.0,45586.0,8017.0,19.52134427,15.65831615,14120.0,31.00162473,22845.0,48.08929744,20.16633837,26.48144129,3410.3023789999997,57.12718934,5.340822227,30965.0,332,3450,41.13300493,364.84885710000003
346,566645.0,5942563,€,kebab,0.6624484734947461,70.84058,2,,12590.0,1959.0,20.02382844,12.39078634,2826.0,22.44816904,7058.0,54.78889204,16.83196373,24.66329966,1619.416041,61.32400047,4.009965595,39526.0,548,2920,57.80445969,375.694996
334,566645.0,5930563,€,kebab,0.6624484734947461,41.8882,2,6671.0,55074.0,11528.0,13.33115445,33.95613175,33262.0,60.38852578,25984.0,48.63762315,23.33743842,26.418205800000003,1556.34644,50.59246055,9.392859015,21890.0,184,2593,22.04227285,245.61499069999996
468,571645.0,5930563,€,kebab,0.6624484734947461,92.56662,2,663.0,2198.0,649.0,5.368516833,79.11737944,1870.0,84.88424875,723.0,65.56016598,17.28907331,25.6,349.520701,29.48128693,10.37426133,22625.0,203,.    ,14.85148515,139.6724295
99,556645.0,5936563,€,kebab,0.6624484734947461,190.85943999999998,2,1941.0,26140.0,5229.0,22.60902831,17.29915838,10230.0,39.15639593,13046.0,46.62731872,22.71960754,28.84615385,3605.098426,52.42154448,6.642672223,43177.0,786,3216,44.29799427,350.6885998
487,571645.0,5940563,€,kebab,0.6624484734947461,106.28159,2,3906.0,51858.0,7542.0,21.81148521,11.40421921,14564.0,28.10660594,29760.0,53.43413978,16.42473118,28.92798691,5151.867482,61.16343489999999,5.2806531560000005,30928.0,444,2818,42.23385689,399.0705388
526,572645.0,5942563,€,kebab,0.6597823367792014,101.82533000000001,1,3906.0,51858.0,7542.0,21.81148521,11.40421921,14564.0,28.10660594,29760.0,53.43413978,16.42473118,28.92798691,5151.867482,61.16343489999999,5.2806531560000005,30928.0,444,2818,42.23385689,399.0705388
486,571645.0,5939563,€,kebab,0.6597823367792014,132.60846999999998,1,3906.0,51858.0,7542.0,21.81148521,11.40421921,14564.0,28.10660594,29760.0,53.43413978,16.42473118,28.92798691,5151.867482,61.16343489999999,5.2806531560000005,30928.0,444,2818,42.23385689,399.0705388
318,565645.0,5942563,€,kebab,0.6597823367792014,42.0112,1,,12590.0,1959.0,20.02382844,12.39078634,2826.0,22.44816904,7058.0,54.78889204,16.83196373,24.66329966,1619.416041,61.32400047,4.009965595,39526.0,548,2920,57.80445969,375.694996
524,572645.0,5940563,€,kebab,0.6597823367792014,8.45093,1,2905.0,34634.0,5988.0,20.202691,11.4078651,10321.0,29.80622058,17660.0,47.18006795,21.3193658,26.32138114,4210.120841,60.70561222,4.879233453,31603.0,444,2701,38.08584114,383.81359360000005
332,566645.0,5928563,€,kebab,0.6597823367792014,7.53689,1,6671.0,55074.0,11528.0,13.33115445,33.95613175,33262.0,60.38852578,25984.0,48.63762315,23.33743842,26.418205800000003,1556.34644,50.59246055,9.392859015,21890.0,184,2593,22.04227285,245.61499069999996
333,566645.0,5929563,€,kebab,0.6597823367792014,151.56538,1,6671.0,55074.0,11528.0,13.33115445,33.95613175,33262.0,60.38852578,25984.0,48.63762315,23.33743842,26.418205800000003,1556.34644,50.59246055,9.392859015,21890.0,184,2593,22.04227285,245.61499069999996
343,566645.0,5939563,€,kebab,0.6597823367792014,65.81209,1,4177.0,54826.0,6845.0,14.70835005,12.09097873,12849.0,23.44750817,35273.0,65.20851643,13.06948658,23.64425163,7228.872484999999,62.43803073,3.5046384919999998,51627.0,2639,5020,59.21521998,321.2526903
477,571645.0,5936563,€,kebab,0.6597823367792014,122.46491999999999,1,4547.0,429918.0,72171.0,22.1302667,12.39887606,127932.0,29.772676500000003,224170.0,48.28299951,19.47450596,24.28532161,2914.698305,57.51648951,4.856545833999999,39964.0,.    ,.    ,47.69558729,397.8433097
428,569645.0,5944563,€,kebab,0.6597823367792014,106.6637,1,,17655.0,3077.0,25.02973662,14.28490513,6043.0,34.24766223,8589.0,42.356502500000005,21.00360927,27.32815965,1943.6135960000001,55.70840352,5.090772974,38135.0,533,3027,48.202138,409.4590767
282,564645.0,5932563,€,kebab,0.6597823367792014,15.92702,1,178.0,,,,,,,,,,,,,,,,,,
340,566645.0,5936563,€,kebab,0.6597823367792014,8.2688,1,1386.0,17599.0,2163.0,19.53520086,11.14267856,4220.0,23.98408639,11295.0,63.0455954,13.23594511,20.13377926,8070.670984,60.14988596,2.997719127,62479.0,2943,6246,72.2,361.6682766
429,569645.0,5945563,€,kebab,0.6597823367792014,175.77629,1,,17655.0,3077.0,25.02973662,14.28490513,6043.0,34.24766223,8589.0,42.356502500000005,21.00360927,27.32815965,1943.6135960000001,55.70840352,5.090772974,38135.0,533,3027,48.202138,409.4590767
291,564645.0,5941563,€,kebab,0.6597823367792014,105.29536999999999,1,,8459.0,1440.0,21.30275446,15.21456437,2242.0,26.529404800000002,4553.0,55.282231499999995,16.88996266,24.18725618,2122.3078969999997,55.53109521,5.0632911389999995,42631.0,529,3828,56.94117647,375.8127438
322,565645.0,5946563,€,kebab,0.6597823367792014,183.76668999999998,1,4015.0,45586.0,8017.0,19.52134427,15.65831615,14120.0,31.00162473,22845.0,48.08929744,20.16633837,26.48144129,3410.3023789999997,57.12718934,5.340822227,30965.0,332,3450,41.13300493,364.84885710000003
512,572645.0,5934563,€,kebab,0.6597823367792014,50.46425,1,3633.0,38549.0,5944.0,15.83439259,25.21466186,19325.0,50.1401069,22646.0,59.06561865,15.78203656,32.98824846,6536.393312,54.79051759,7.1665997,21685.0,300,2610,29.6781233,262.44519959999997
345,566645.0,5941563,€,kebab,0.6597823367792014,142.18295,1,,8459.0,1440.0,21.30275446,15.21456437,2242.0,26.529404800000002,4553.0,55.282231499999995,16.88996266,24.18725618,2122.3078969999997,55.53109521,5.0632911389999995,42631.0,529,3828,56.94117647,375.8127438
361,567645.0,5929563,€,kebab,0.6597823367792014,50.40894,1,6671.0,55074.0,11528.0,13.33115445,33.95613175,33262.0,60.38852578,25984.0,48.63762315,23.33743842,26.418205800000003,1556.34644,50.59246055,9.392859015,21890.0,184,2593,22.04227285,245.61499069999996
323,565645.0,5947563,€,kebab,0.6597823367792014,94.87403,1,4015.0,45586.0,8017.0,19.52134427,15.65831615,14120.0,31.00162473,22845.0,48.08929744,20.16633837,26.48144129,3410.3023789999997,57.12718934,5.340822227,30965.0,332,3450,41.13300493,364.84885710000003
372,567645.0,5940563,€,kebab,0.6597823367792014,110.16028,1,1301.0,14428.0,2326.0,19.57998337,12.37870807,3712.0,25.74023993,7659.0,53.68847108,17.96579188,24.85465116,4572.709268,54.69269103,3.519518272,52426.0,821,4261,56.79389313,359.37066810000005
325,566645.0,5921563,€,kebab,0.6597823367792014,10.403960000000001,1,,3190.0,613.0,18.40125392,12.10031348,988.0,30.97178683,1504.0,37.89893617,24.53457447,19.51219512,1419.3344029999998,59.8481253,3.1798766019999998,38848.0,263,.    ,56.10859729,448.9028213
373,567645.0,5941563,€,kebab,0.6597823367792014,47.8061,1,1487.0,15794.0,2499.0,17.11409396,9.826516398999999,3436.0,21.75509687,9107.0,56.30833425,17.32733062,22.62357414,2205.6234289999998,60.55474185,4.165140974,39049.0,617,3554,46.02739726,350.6394833
297,565645.0,5921563,€,kebab,0.6597823367792014,62.56629,1,1039.0,17104.0,2900.0,19.66206735,22.29887746,7256.0,42.46006203,9347.0,53.31122285,18.46581791,27.28852839,4997.044822999999,58.4120816,6.5442020670000005,25518.0,283,1768,36.40897756,315.0140318
327,566645.0,5923563,€,kebab,0.6597823367792014,34.27173,1,291.0,,,,,,,,,,,,,,,,,,
296,565645.0,5920563,€,kebab,0.6597823367792014,32.52028,1,149.0,4020.0,586.0,21.99004975,9.701492537,1221.0,30.39581777,2003.0,38.29256116,19.27109336,27.4611399,5065.8253700000005,59.54716981,3.396226415,34231.0,252,.    ,46.11398964,446.0199005
358,567645.0,5926563,€,kebab,0.6597823367792014,22.59379,1,6671.0,55074.0,11528.0,13.33115445,33.95613175,33262.0,60.38852578,25984.0,48.63762315,23.33743842,26.418205800000003,1556.34644,50.59246055,9.392859015,21890.0,184,2593,22.04227285,245.61499069999996
510,572645.0,5932563,€,kebab,0.6597823367792014,66.8683,1,663.0,2198.0,649.0,5.368516833,79.11737944,1870.0,84.88424875,723.0,65.56016598,17.28907331,25.6,349.520701,29.48128693,10.37426133,22625.0,203,.    ,14.85148515,139.6724295
452,570645.0,5941563,€,kebab,0.6597823367792014,93.55303,1,1842.0,19390.0,3707.0,19.66993296,22.23826715,9684.0,49.96904025,9602.0,46.58404499,22.0787336,30.8490566,7761.069742000001,52.35996474,9.287603172999999,22730.0,412,2459,26.73031026,295.77101600000003
474,571645.0,5936563,€,kebab,0.6597823367792014,122.46491999999999,1,4547.0,34469.0,4177.0,19.09541907,15.90414575,11395.0,33.0750029,21220.0,61.20640905,12.71913289,26.56539459,5799.367421,63.36198034,4.996093589,28567.0,452,3413,43.90665514,331.3412051
475,571645.0,5936563,€,kebab,0.6597823367792014,122.46491999999999,1,4547.0,429918.0,72171.0,22.1302667,12.39887606,127932.0,29.772676500000003,224170.0,48.28299951,19.47450596,24.28532161,2914.698305,57.51648951,4.856545833999999,39964.0,.    ,.    ,47.69558729,397.8433097
476,571645.0,5936563,€,kebab,0.6597823367792014,122.46491999999999,1,4547.0,34469.0,4177.0,19.09541907,15.90414575,11395.0,33.0750029,21220.0,61.20640905,12.71913289,26.56539459,5799.367421,63.36198034,4.996093589,28567.0,452,3413,43.90665514,331.3412051
443,570645.0,5935563,€,kebab,0.6597823367792014,72.01125,1,1447.0,13417.0,2059.0,20.94357904,12.9462622,3697.0,27.58131901,7092.0,52.52397067,16.8358714,17.83919598,4175.537383,55.81969051,3.868580399,59131.0,613,3453,62.75605214,396.7354848
439,570645.0,5931563,€,kebab,0.6597823367792014,9.17432,1,663.0,2198.0,649.0,5.368516833,79.11737944,1870.0,84.88424875,723.0,65.56016598,17.28907331,25.6,349.520701,29.48128693,10.37426133,22625.0,203,.    ,14.85148515,139.6724295
511,572645.0,5933563,€,kebab,0.6597823367792014,10.453489999999999,1,3633.0,38549.0,5944.0,15.83439259,25.21466186,19325.0,50.1401069,22646.0,59.06561865,15.78203656,32.98824846,6536.393312,54.79051759,7.1665997,21685.0,300,2610,29.6781233,262.44519959999997
470,571645.0,5932563,€,kebab,0.6597823367792014,144.9145,1,663.0,2198.0,649.0,5.368516833,79.11737944,1870.0,84.88424875,723.0,65.56016598,17.28907331,25.6,349.520701,29.48128693,10.37426133,22625.0,203,.    ,14.85148515,139.6724295
403,568645.0,5944563,€,kebab,0.6597823367792014,57.52336999999999,1,,17655.0,3077.0,25.02973662,14.28490513,6043.0,34.24766223,8589.0,42.356502500000005,21.00360927,27.32815965,1943.6135960000001,55.70840352,5.090772974,38135.0,533,3027,48.202138,409.4590767
207,561645.0,5941563,€,kebab,0.6597823367792014,84.41663,1,2819.0,41836.0,6578.0,26.00870064,10.47423272,9189.0,21.98115013,21637.0,47.39104312,18.46836438,19.76976977,3369.0920539999997,59.21279599,3.136270974,41651.0,515,3259,60.68204614,420.0449374
588,574645.0,5940563,€,kebab,0.6597823367792014,138.79247,1,5976.0,90631.0,15645.0,22.67215412,12.51117167,28324.0,31.26579903,46401.0,46.10460981,20.45861081,26.96723902,3411.543072,58.15357766,5.108202443,33419.0,418,2670,41.36980909,397.46885719999995
712,578645.0,5929563,€,kebab,0.6597823367792014,116.00198999999999,1,,39575.0,6212.0,23.85091598,12.14150347,15284.0,38.65452706,20782.0,48.27254355,18.36204408,28.95702306,3033.740493,60.61461398,5.017094697,29127.0,388,2412,41.41755063,367.6058118
710,578645.0,5927563,€,kebab,0.6597823367792014,55.222,1,4723.0,126395.0,22704.0,18.83144112,13.22837138,46229.0,36.60485225,61133.0,43.16981009,21.90469959,25.84571727,817.032967,58.73552813,4.569059984,33147.0,.    ,.    ,41.24801692,390.09454489999996
124,558645.0,5925563,€,kebab,0.6597823367792014,395.65114,1,907.0,16862.0,3202.0,19.99169731,14.65425216,8899.0,52.78486268,7579.0,36.62752342,24.68663412,24.85301978,1714.5006210000001,56.91927512,6.800292879,31023.0,238,2193,30.82021541,361.522951
709,578645.0,5927563,€,kebab,0.6597823367792014,55.222,1,4723.0,35105.0,6089.0,20.14527845,14.82409913,11208.0,31.95711679,18101.0,49.19617701,19.33594829,28.22857143,3388.8083840000004,57.40886098,4.979940694,35049.0,442,2744,46.47588765,345.2499644
159,559645.0,5941563,€,kebab,0.6597823367792014,142.04376000000002,1,2653.0,32403.0,5282.0,22.26337068,15.93679598,11306.0,34.92956006,17297.0,49.37850494,18.86454298,26.23352743,3714.9386219999997,58.99093189,5.686860891,30938.0,455,2775,38.94472362,356.1090023
614,575645.0,5933563,€,kebab,0.6597823367792014,85.96478,1,7771.0,70234.0,13539.0,18.03257681,24.74869721,39605.0,56.40211339,34807.0,45.90455943,22.5644267,31.02877515,4150.003928,52.23101641,8.725657228,23247.0,319,2399,28.51883932,310.47640739999997
708,578645.0,5927563,€,kebab,0.6597823367792014,55.222,1,4723.0,126395.0,22704.0,18.83144112,13.22837138,46229.0,36.60485225,61133.0,43.16981009,21.90469959,25.84571727,817.032967,58.73552813,4.569059984,33147.0,.    ,.    ,41.24801692,390.09454489999996
155,559645.0,5937563,€,kebab,0.6597823367792014,412.3503,1,2901.0,31047.0,5102.0,12.83537862,24.25677199,11413.0,36.75447636,16486.0,59.26240446,17.09329128,24.34350603,2945.363973,54.56384991,6.356398187999999,33565.0,674,3739,41.55555556,283.31239730000004
707,578645.0,5927563,€,kebab,0.6597823367792014,55.222,1,4723.0,35105.0,6089.0,20.14527845,14.82409913,11208.0,31.95711679,18101.0,49.19617701,19.33594829,28.22857143,3388.8083840000004,57.40886098,4.979940694,35049.0,442,2744,46.47588765,345.2499644
81,555645.0,5936563,€,kebab,0.6597823367792014,91.73294,1,1941.0,26140.0,5229.0,22.60902831,17.29915838,10230.0,39.15639593,13046.0,46.62731872,22.71960754,28.84615385,3605.098426,52.42154448,6.642672223,43177.0,786,3216,44.29799427,350.6885998
616,575645.0,5935563,€,kebab,0.6597823367792014,59.37586999999999,1,7771.0,70234.0,13539.0,18.03257681,24.74869721,39605.0,56.40211339,34807.0,45.90455943,22.5644267,31.02877515,4150.003928,52.23101641,8.725657228,23247.0,319,2399,28.51883932,310.47640739999997
618,575645.0,5937563,€,kebab,0.6597823367792014,52.09129,1,2431.0,25622.0,4937.0,18.10553431,22.85535868,14192.0,55.43533456,12693.0,48.03434964,21.87032222,30.04322767,5133.448272,49.46421171,8.720620449,23975.0,399,2603,31.65769001,295.722426
619,575645.0,5938563,€,kebab,0.6597823367792014,467.98314000000005,1,5976.0,90631.0,15645.0,22.67215412,12.51117167,28324.0,31.26579903,46401.0,46.10460981,20.45861081,26.96723902,3411.543072,58.15357766,5.108202443,33419.0,418,2670,41.36980909,397.46885719999995
622,575645.0,5941563,€,kebab,0.6597823367792014,17.53305,1,5976.0,90631.0,15645.0,22.67215412,12.51117167,28324.0,31.26579903,46401.0,46.10460981,20.45861081,26.96723902,3411.543072,58.15357766,5.108202443,33419.0,418,2670,41.36980909,397.46885719999995
100,556645.0,5937563,€,kebab,0.6597823367792014,128.62707,1,1941.0,26140.0,5229.0,22.60902831,17.29915838,10230.0,39.15639593,13046.0,46.62731872,22.71960754,28.84615385,3605.098426,52.42154448,6.642672223,43177.0,786,3216,44.29799427,350.6885998
102,557645.0,5922563,€,kebab,0.6597823367792014,35.85655,1,2011.0,28991.0,5584.0,20.81680522,15.80835432,12885.0,44.46783545,13506.0,38.94565378,23.25633052,25.46959567,1287.148774,55.54343677,7.0076893710000006,31101.0,266,1993,33.05322129,355.59311510000003
104,557645.0,5924563,€,kebab,0.6597823367792014,176.88237,1,907.0,16862.0,3202.0,19.99169731,14.65425216,8899.0,52.78486268,7579.0,36.62752342,24.68663412,24.85301978,1714.5006210000001,56.91927512,6.800292879,31023.0,238,2193,30.82021541,361.522951
105,557645.0,5925563,€,kebab,0.6597823367792014,276.0036,1,2011.0,28991.0,5584.0,20.81680522,15.80835432,12885.0,44.46783545,13506.0,38.94565378,23.25633052,25.46959567,1287.148774,55.54343677,7.0076893710000006,31101.0,266,1993,33.05322129,355.59311510000003
136,558645.0,5937563,€,kebab,0.6597823367792014,429.30993,1,2901.0,31047.0,5102.0,12.83537862,24.25677199,11413.0,36.75447636,16486.0,59.26240446,17.09329128,24.34350603,2945.363973,54.56384991,6.356398187999999,33565.0,674,3739,41.55555556,283.31239730000004
112,557645.0,5932563,€,kebab,0.6597823367792014,13.51736,1,644.0,,,,,,,,,,,,,,,,,,
647,576645.0,5930563,€,kebab,0.6597823367792014,56.424730000000004,1,,39575.0,6212.0,23.85091598,12.14150347,15284.0,38.65452706,20782.0,48.27254355,18.36204408,28.95702306,3033.740493,60.61461398,5.017094697,29127.0,388,2412,41.41755063,367.6058118
129,558645.0,5930563,€,kebab,0.6597823367792014,135.97483,1,644.0,,,,,,,,,,,,,,,,,,
117,557645.0,5937563,€,kebab,0.6597823367792014,320.22379,1,2339.0,36053.0,7178.0,18.41733004,19.47133387,16821.0,46.66407745,17530.0,44.54078722,23.42840844,29.24275627,5729.666455,55.42302595,7.742294045,26665.0,445,2755,34.55565142,325.93681519999996
715,578645.0,5940563,€,kebab,0.6597823367792014,138.05751999999998,1,5976.0,90631.0,15645.0,22.67215412,12.51117167,28324.0,31.26579903,46401.0,46.10460981,20.45861081,26.96723902,3411.543072,58.15357766,5.108202443,33419.0,418,2670,41.36980909,397.46885719999995
655,576645.0,5941563,€,kebab,0.6597823367792014,104.5833,1,5976.0,90631.0,15645.0,22.67215412,12.51117167,28324.0,31.26579903,46401.0,46.10460981,20.45861081,26.96723902,3411.543072,58.15357766,5.108202443,33419.0,418,2670,41.36980909,397.46885719999995
176,560645.0,5936563,€,kebab,0.6597823367792014,382.56985,1,2901.0,31047.0,5102.0,12.83537862,24.25677199,11413.0,36.75447636,16486.0,59.26240446,17.09329128,24.34350603,2945.363973,54.56384991,6.356398187999999,33565.0,674,3739,41.55555556,283.31239730000004
213,562645.0,5922563,€,kebab,0.6597823367792014,17.64292,1,,24324.0,4074.0,21.06150304,16.58855451,9030.0,37.14826395,12985.0,49.62649211,19.10666153,26.1185006,2916.8505149999996,56.90429502,5.781516857000001,32988.0,307,2123,42.8021555,363.7970729
557,573645.0,5941563,€,kebab,0.6597823367792014,111.64783999999999,1,2905.0,34634.0,5988.0,20.202691,11.4078651,10321.0,29.80622058,17660.0,47.18006795,21.3193658,26.32138114,4210.120841,60.70561222,4.879233453,31603.0,444,2701,38.08584114,383.81359360000005
768,581645.0,5925563,€,kebab,0.6597823367792014,19.674429999999997,1,4723.0,35105.0,6089.0,20.14527845,14.82409913,11208.0,31.95711679,18101.0,49.19617701,19.33594829,28.22857143,3388.8083840000004,57.40886098,4.979940694,35049.0,442,2744,46.47588765,345.2499644
767,581645.0,5925563,€,kebab,0.6597823367792014,19.674429999999997,1,4723.0,126395.0,22704.0,18.83144112,13.22837138,46229.0,36.60485225,61133.0,43.16981009,21.90469959,25.84571727,817.032967,58.73552813,4.569059984,33147.0,.    ,.    ,41.24801692,390.09454489999996
554,573645.0,5938563,€,kebab,0.6597823367792014,81.24943,1,1274.0,14762.0,2503.0,18.44601003,15.29603035,5539.0,37.53981701,8067.0,51.79124829999999,19.17689352,23.14156432,3745.6245280000003,59.8926691,6.105710814,32210.0,413,2752,38.73239437,377.79433680000005
766,581645.0,5925563,€,kebab,0.6597823367792014,19.674429999999997,1,4723.0,35105.0,6089.0,20.14527845,14.82409913,11208.0,31.95711679,18101.0,49.19617701,19.33594829,28.22857143,3388.8083840000004,57.40886098,4.979940694,35049.0,442,2744,46.47588765,345.2499644
552,573645.0,5936563,€,kebab,0.6597823367792014,68.8642,1,2431.0,25622.0,4937.0,18.10553431,22.85535868,14192.0,55.43533456,12693.0,48.03434964,21.87032222,30.04322767,5133.448272,49.46421171,8.720620449,23975.0,399,2603,31.65769001,295.722426
769,581645.0,5925563,€,kebab,0.6597823367792014,19.674429999999997,1,4723.0,126395.0,22704.0,18.83144112,13.22837138,46229.0,36.60485225,61133.0,43.16981009,21.90469959,25.84571727,817.032967,58.73552813,4.569059984,33147.0,.    ,.    ,41.24801692,390.09454489999996
212,562645.0,5921563,€,kebab,0.6597823367792014,25.89783,1,375.0,8850.0,1356.0,29.46892655,10.03389831,2270.0,25.65551537,4641.0,43.07261366,18.72441284,23.59033372,1514.514835,58.63135511,3.421612217,36313.0,323,2056,61.53846154,439.54802259999997
37,552645.0,5937563,€,kebab,0.6597823367792014,44.58429,1,,9430.0,1845.0,20.93319194,13.48886532,2253.0,23.90197327,4642.0,46.03619129999999,22.79190004,22.02268431,1643.9501,50.80563948,4.800268546,43584.0,719,3165,58.43949045,393.5312831
12,550645.0,5939563,€,kebab,0.6597823367792014,132.85173999999998,1,912.0,15192.0,2780.0,30.6345445,7.319641917,2569.0,16.9191254,7742.0,45.32420563,21.3123224,18.90909091,909.4910389,51.9423938,3.485416919,65855.0,604,3870,65.90198123,443.5229068
547,573645.0,5931563,€,kebab,0.6597823367792014,5.91455,1,663.0,2198.0,649.0,5.368516833,79.11737944,1870.0,84.88424875,723.0,65.56016598,17.28907331,25.6,349.520701,29.48128693,10.37426133,22625.0,203,.    ,14.85148515,139.6724295
59,554645.0,5929563,€,kebab,0.6597823367792014,220.88026000000002,1,186.0,4954.0,1073.0,14.6951958,30.25837707,2358.0,47.65561843,2260.0,41.68141593,24.24778761,20.62043796,316.03267900000003,51.03510351,6.510651065,32879.0,204,.    ,32.5648415,381.7117481
587,574645.0,5939563,€,kebab,0.6597823367792014,124.89728999999998,1,2905.0,34634.0,5988.0,20.202691,11.4078651,10321.0,29.80622058,17660.0,47.18006795,21.3193658,26.32138114,4210.120841,60.70561222,4.879233453,31603.0,444,2701,38.08584114,383.81359360000005
4,549645.0,5937563,€,kebab,0.6597823367792014,64.3643,1,912.0,15192.0,2780.0,30.6345445,7.319641917,2569.0,16.9191254,7742.0,45.32420563,21.3123224,18.90909091,909.4910389,51.9423938,3.485416919,65855.0,604,3870,65.90198123,443.5229068
177,560645.0,5937563,€,kebab,0.6597823367792014,316.93359,1,2901.0,31047.0,5102.0,12.83537862,24.25677199,11413.0,36.75447636,16486.0,59.26240446,17.09329128,24.34350603,2945.363973,54.56384991,6.356398187999999,33565.0,674,3739,41.55555556,283.31239730000004
96,556645.0,5933563,€,kebab,0.6551319757644141,9.38247,2,397.0,7238.0,1448.0,25.55954684,10.07184305,1361.0,18.80873411,3491.0,43.48324262,23.8040676,15.04211793,1652.726835,41.06463878,2.115019011,120716.0,1295,5587,76.95473251,504.69743020000004
134,558645.0,5935563,€,kebab,0.6551319757644141,238.79335,2,,10955.0,2244.0,21.32359653,12.57873117,2427.0,22.162359600000002,5191.0,42.68926989,25.12040069,14.49386503,4620.844274,46.60265879,1.728212703,85952.0,1122,4464,85.49511855,431.1273391
114,557645.0,5934563,€,kebab,0.6551319757644141,280.96342999999996,2,1261.0,14893.0,2985.0,21.37245686,12.05264218,3572.0,23.98281187,7053.0,41.68438962,24.95392032,13.125,2504.366053,50.02190581,2.015334064,108258.0,1431,5880,83.4605598,442.15403210000005
115,557645.0,5935563,€,kebab,0.6551319757644141,258.73132000000004,2,,10955.0,2244.0,21.32359653,12.57873117,2427.0,22.162359600000002,5191.0,42.68926989,25.12040069,14.49386503,4620.844274,46.60265879,1.728212703,85952.0,1122,4464,85.49511855,431.1273391
535,572645.0,5951563,€,kebab,0.6551319757644141,48.52104,2,195.0,6247.0,1357.0,18.937089800000003,7.699695854,960.0,15.379685999999998,2627.0,29.95812714,29.76779597,18.15856777,921.0846488,51.73366834,2.110552764,65694.0,429,3012,65.6133829,516.2477989
151,559645.0,5933563,€,kebab,0.6551319757644141,182.18999,2,1261.0,14893.0,2985.0,21.37245686,12.05264218,3572.0,23.98281187,7053.0,41.68438962,24.95392032,13.125,2504.366053,50.02190581,2.015334064,108258.0,1431,5880,83.4605598,442.15403210000005
491,571645.0,5944563,€,kebab,0.6551319757644141,119.81395,2,,10506.0,1880.0,28.49800114,5.863316200000001,1729.0,16.44943393,5145.0,40.719144799999995,21.96307094,13.27433628,2570.881846,51.52838428,2.25058784,88606.0,772,3551,79.90506329,507.04359410000006
