id,distance
ng2NnzK8ofFHq3HpAnJuyA,180.7871830824229
BoMj_0dfjHrGwmr7oK6zCQ,171.1040675007604
3fwL8KQECTlfDhvSvamYGg,60.22388345131574
1ulxY6eXi15e6atwRYTScg,42.115114639195646
9loJRC_kmbepFtwT3XutmA,41.09610197106386
1l6d-mhl7QremJAQ_iULlQ,110.80914969997177
RM2ODygTWAROCA90gio5_g,71.8940824855029
_pfh9zDSWQW7H2LUKTlxXQ,93.63803289126837
L5uVUg2ZGF1-5155cG3EAw,64.26157589543955
UnRNfhA1YMr_o6KgqvawKw,60.75086180771071
wd9jrPs0dt-oZL5_Jc1ReQ,77.71239741845919
LFf9IZIHfK_ZSSNB5v2dhw,62.60479314739684
bhSfEGSlH3lA6w1gpT2ruw,11.981489842670696
Uoflen6zlE4qBrJ4a_gcLQ,55.321308936122044
uaGvNjVAs6oTWmcN84_x4g,49.86363384432635
ZEmGSMpRse2xQd1JvwCvYQ,163.41997284774783
4GnO2YzDPOr_0Mbj1iTedw,99.44772784492594
DmkCnmP9-rI_91ps4pg3EQ,79.74655179961776
PzKV_B2OWNA-5oO0C_3OuQ,86.10013469898306
UlAIad1Zm0fWwMu0cSF5Xw,133.84589572538277
HZKtjfu5Er_Cd3odqVJNxw,103.8454894918066
F4O8JteGq0NLPk6hzKRCVQ,122.13218094787813
p9nxAtsbDqH-cO8Luhj0yQ,65.93180096799253
AEIvlAzEoDqBvH0S99kZ2A,7.476321640004091
9-wuXCsYkdNoKSRSl5jjqQ,115.85329796072544
y6g9I2z9ijnY0Y7DBO72qg,14.094336897078525
M97L8qRbSFrERg169cy9FQ,85.58535163115762
Dm-idDORZCVLK8gNQZGroA,45.33959422906239
OXryA5lbNT1keh9reTHCCQ,152.14372364762988
swJYCe2Z29Ndm9lY8YQsGA,26.846237274925308
URDJxBVJJE9o2OWrPzkw3w,174.1377814971257
CqufgeID9aIxklsts1FtSQ,90.28990561464451
xAWBKDEcPFnYcUtE7xtISA,80.49861036657883
x5BBYBOkcJb0l_K14znRlw,91.45397568809956
LdWKt_kj8HAmu8MZuf5wSw,12.790437575669074
IRvCqg4fl-DiTPwhQ1wuKQ,139.65812937921316
6ZfGrOTomTAeQ40COPOHFg,148.47470623095958
P1zQOP3SIFxIuBOPCwnOSQ,130.31590622961352
ZC7YQMF-6kzygjSyP48O6g,178.29304547577166
hfHYIIglxA9uY2H29ZAGSA,220.84280982151108
T1yhlkd2WIIfKAOkgzJaLQ,60.10000561354234
B9RrvDiKSzqBvsbd6Dbung,84.7932577571334
ScP2UZRxn6wdoAGQMfzjjA,61.70511246759296
OgffGUDrfAQiBysbCi76uw,176.96617190692368
FlDS_9MJUeLjBYtmBCmJFA,15.376457477944806
wAyBwXDgVhyllXlrFMfGzw,119.32499664723093
GlJPE6rxAbPBs-f5Ji31zw,9.506655656016028
E40AgxAbEr26GO9UDWhlGA,20.53770122588604
-aNArC_K4wfQpZl7zjZpVg,206.04384769723416
cXqYsMWCRNOSUEcxPtTuew,68.67560640199446
Aq99lGam9-yap1VpPCovcQ,76.06978222438207
Fg6_nKcuOEPfbDx7zZ-80g,127.98045289307306
QC_1FxW0PsrK10v2u2shSg,127.36456425777278
ffhZvAAPSRewKhW--_4Sgw,36.706353564459896
dRAhAFogYc4TrMUbpEypEA,57.050999883814704
DmAnYz6jT0x-56KM-Pywpw,10.275507575028259
_h5Nde9PbRhYFI53V0cPcQ,235.5697786867045
OgaHLWyDvFNWAFgfyqPPSg,147.9825265533308
ctTLYvZK4QtRcIzjYFXzqw,119.32499664723093
sBta_-0fWSZZPQ99EEx_mg,37.04682875823275
TS9CcGeLyj44ewNKg3adQQ,71.00492566324256
Zpjl0u3-434EJDryWj1wCw,140.9772424898296
PaJooy5EEBd4RMDIgQwqYQ,47.33647274143569
vJDcM9FxVmpmvtQ7BK67Ug,48.01210580078183
DMpN_IaZC-99vdPNTlp5_A,7.584016503516536
C-Q8za0niTnjPtdVK0VnbQ,62.48277824038075
Ulfbttuct2SCuoCTJtdxMg,36.815903451554334
GeEg6q3kfZddGj-INo9-jA,100.10051496499615
hEsPeLCiA91EepzbKGl34g,27.77571703168657
koExBgS9t0BuEKLRMFr68w,183.39450906043064
MKAEKFvbJmQ9rSeNrREnPQ,78.0073196162231
vRrOfTMGSi7BFXjd7Ys8vw,79.26950850431963
8cDuG1lWfaZ62oErAN23Hw,74.94203484223635
RDdPBDS7d1P6O844qJittw,64.50689863365729
gXKSShbEzFl6uSQNEClnXA,45.37525576711572
U6nr8vDYnqJOjqISCaEo6A,36.1702714132369
O4tYTnYL_uOnwpbyaa1AuQ,105.65519573926424
r4K9EszwC5OWMq2D70DhNg,25.953244042645412
Y0qJ9IMHh-1p5sEBRpan6g,108.63006683922528
GI5nMwJ3135yTZ-MEmaClA,4.834308346442451
JzN975VKHmQyKaV1WCPBeg,80.5459046117559
xyJRKZuyMOa85SUzv9Hq0w,38.783147456121405
-t0MRe7DNQuNA6vKLf_dBg,127.84681898829322
4bw-Dgc3LsPEJIPiYVKfYw,23.30360097506718
peleM-BFvgBpFd-Z7trXGw,70.5577209825418
FNi6ItF-O5zF2FwBM4-qbA,44.93423699526304
YiUt58qQ2MY9oXGpgaH_1Q,4.6352140527685535
RalKIu6oNIE8cazo_WJzTg,100.55375491386023
Cif39CztaBL0GGSK6wF8YQ,25.0737041621657
H-mSbykkIjbR2Q2i2blvnQ,67.07840758333121
r6uXZN_3G0hJNV6NSApzlA,36.108956292899975
tJFkVq9SgPUMJABq6gRBMw,82.49637489228444
UVwDbxYEk65NQhhtXhGhFg,92.49185946494265
JtYrbNq9grPeTgBo0UKqcg,118.14959642628376
FcqmT20NSG-a_DG5C294BA,53.93968561702576
-KYMk20hPZSmOsmD7wodFw,55.461221718663204
5XAfbD0y4wRv7eqpVx6YIg,242.38257779504312
g5MJw-nYVpYra0Ts0zk1Cw,154.58187204471247
Bj8UnD9SGFCwqXU0AIKZlw,92.51607825346993
9PdMuNA1zYYnDlwF1WPAaw,32.30374990389089
IgaP0lJxg0isgV0QYMulSg,93.3332434110462
YJ8SrwQx3-I071Hw0zEs_A,48.919829984641076
gjXe5BiGT1m9A08jNlxavw,43.21790738428508
27XEIdSwgG_KUeeh_0bc6w,101.64756645637415
E2kx6U9o1gsZJ_AldOIIyQ,199.5033498345864
F_OoSZriN8SCvfQar7wKmQ,85.4504344004482
1fP2vUN90pWf65ZPmYUniw,154.64955999416603
zMeLJEal_pXyZl73kpym8Q,54.21001383137953
wesbcFOHz7Gr7jIhXQypLA,18.06630427086348
yTKVZMtI5I9rBoNjNbTAqA,40.83662511535549
zIN_J-FbrzftPPewvgIyXg,67.55515360777143
O1rnd3lUQTyV8bO6AMMO_g,53.875465638310956
XTG8Tfp8KeiGXIRMCaVAow,224.17746792956387
9K3uSrKIBl76QHxEAhed0A,121.28411326227743
Vik53zQEqWIjJUWycpnFhA,48.182681827859184
Jv-kjcFG1D9IUCf9ucp3nA,67.53488225908785
fYWE-_5tJ9uhBqNuA6-wcw,32.598686211385996
59OPROu_sozaLoR1lzGNAQ,86.73460597772876
PeHoShngzvnBbQXW16apmA,46.95354493940524
8PRJy1G1LizfIuMa3ARqyA,84.26017899102095
mBH12Z5jxD6H0uWknLZwZw,46.33190461779407
upZRHKVI7AzhG6RZGlZQSQ,56.139596075449674
sddmE0Ee6yLcTbb0TlBJXg,63.25257868454806
Z1BBCzKDGogI7CPGyarNdA,74.47848358189042
Jn_UsYkV5z5NDksmE8KpSA,33.15752651488055
qT2mlxx6qjOJZq9rapyd7A,72.9850313607203
ha4VkuMb0QD3ZYbXFQZVTg,13.578587056594033
0G2rFq7QBBFMnPHCMhg1RA,75.24755325634695
FS1bQeXRUMJR9O11ePI-QA,39.50834253901662
lrLYHBxQK0EuHcTkZuyB1Q,68.32354242762257
Uf4LOfvBF4Cnd9GS8Kv1Ng,82.30900393165514
FOfpeLEgVHGQpZc-Xk4kpg,104.84355797193228
TMBzH9i6dt2d59jlKMJmuQ,8.353044100486365
5cIZzYjSsHPnTFHLeyG8lg,133.5233094691605
JWPB8tllljrqL6yT1Mmn0Q,97.89229955033363
azW9Q-3enMjPL_oIap19lw,32.863414421242325
-vi0BPumCiaMoQbOjAiDwA,76.19507396490631
VZ5VctSJTuxint1CuYJa3w,52.42499283693317
wKccLXGjH_MFRq7KcepJzA,21.60374679515349
QoHDKWzNe2orbOS-0vNYOA,33.51852923512671
1x7cbr_6GbU5UPZgdKJvFQ,76.34030836192065
ze-nRSHlJrXFqYSfmwNeNQ,57.52759841339096
FqAYFOxMGGbgoGpgbLBnMw,80.38723654104355
VlwINIpFPvULSwjpdbQTYQ,76.63075846258131
s_C-gA5P5DMrnwobdvPU7g,67.90781972527542
qf8JiqVqvC9BhyY4oXVUXQ,107.3573597496506
0Yl2Et5W7YkZUnfVhbsEhA,48.95481285623713
lremydAs79-qKJ3XrEe4mw,72.8381634985531
eS4_NDVzbb931H2Dt90kdA,71.00492566324256
mJeTOh176zg9VeUBYQoreg,48.53040464697502
5IMS6FBwYW4NvTVvooCr9w,109.61587196134545
swyrBlQp2Dujeqz0KrBZ-Q,158.90012132401458
VHCYrrqXOb6Mkvdl_OKQFQ,93.99931308502563
269naHrP2LnUxFIalSb1-A,16.638875396957335
OyLsBtvdA0mIyCkzCMvmYQ,121.44243563735948
4oZ0yZI7gIzv7AwmJFYCFQ,71.00492566324256
Y1-hi4V6vGglDpGPweLMog,46.95354493940524
zieEaUU1JP_KgUWbCKgipg,75.08808638625929
nPMq4_5ZCfkUYz4zpJPDCg,42.115114639195646
fMEFOB-UiYdjuDUGLMJNJA,125.29644353964385
sV0XVAGCNuFa6oe0TSXdvg,163.1647313914081
5xMFM4Ley5Jf791Co_O7sg,72.41109306285844
B9rYvB-9TS6UZ75p55GgWg,90.99409036163341
DScZ96BVXyKtXOwoytqPaw,50.46779013481425
pGREzBCUfF0bevXdrFjlaw,44.93856722459489
syNNIZrpMDVePCIJAWOdRQ,88.97846244303024
gMmS-w8VwOY_d3fu6tZhiw,99.5056667257926
Pe3QWP0Pk7Ps3VFKkebLkg,87.25819821167956
JpkfLd-6p7AYVZzGPzZ3Ug,110.98408856041661
JvOZnlyfM43HRHzNsA7TnA,27.502025324603558
h8VnepIgzXNcQJzZ2v6Ktw,12.463042463230012
fuXq63r16363PmR4h1GJmg,160.96997216386043
txr-i9EdYfJ_IxxFXPB4Kw,74.52411181804328
_aH2tcCpd3-SgWWV4QrdHg,89.95396412543842
O2hHwXDBL6y3GKtA-45JFw,14.685136219228525
7P4mMdO88nb30XjwImrxoQ,128.69991484795514
lp88aDIYIzO6priWBMN86A,71.76650328867713
WMpWlvYqukQe6Sqo5r9IYw,58.99651366415165
HTjoHgP4tjClEd3kxEjUcw,6.606460056834141
9x1sQmmJ-W4vDr8mlzFBgA,95.55827770013668
lp1xVQpc9pT5-4zimlUiFA,57.615068888472564
Vhz-o1vxNwDR4aYwzsOq5A,56.2847917047604
ML1ZIGB6NxSzxzOAW26uSQ,175.35317843334198
sqeWapTwkcC_uxIEwr9aWw,64.65293242592396
Z0z9g6p5qvx246ADaA6lJA,17.830094304434127
MpFjqUNdNPUC1WieT8vkgw,71.83686316971959
XcaPVEX6N13p5ztBB2haGg,71.00492566324256
exnB3Jl_09buVuU96mqbCg,124.14831165702074
_-M-wbtWG4RDw6yt4Is5mQ,104.72377414948537
eu5TR0lKDerlvEJAVjwD5g,28.932194590579208
qX5tOJEO1cn1LCO8bGOXEA,174.3437088733429
TGMfWdQIXPYuJLZYi8fqfA,76.31232677047205
yZu4HyGmtjAbB4c2kSxnSw,12.463042463230012
LG-ciwU6K5bgqdDcp-VJ_w,9.91108934329742
96gvpTMYcgLFSA_W9cDcjg,61.695918913696644
cte6WBG5OtByoUelReCk5Q,80.49762383824464
vvIvQkTVxwJyVJhOlD6f2A,125.39536236188616
i57cwL_Pf5Zf4opV3FItIw,94.07683248781008
mk382Big_Bc9qI98Ty-9Eg,62.108800256657105
F2-m-q-FTaDBuaiYQi3LOg,32.617692779253375
hNHWJSQmTgT8NZrjQ4ggig,73.71274122266834
j6qn9sgyke0y2RccHaCDRQ,123.9442718084872
Rek_r7lLsfoycbCrfpnuhg,70.96226504416902
O0PkzULbuXrj-ctjiMK6yQ,45.424810140495346
QRnFqSfnhKRqjrKEBMPS9g,79.43672224976014
gNtjok1FTekyd4BI1QJ5OQ,64.684675336734
LVGc5X0VwaWPMzleGP8BpA,70.50256555713554
uRkW3FTG7Dkj63A47F0p8w,183.1122381075132
8mH3y8KbYkL4QTjHC-7JrA,71.88092295825159
1aivsdF34-um1VB9g41J7g,51.059377351261396
5B1JfSfyOjgEhrnvYYdPsg,73.17328866872545
Rrk-KMj9_zFVPrteKjWHaw,73.77480787627394
ybzFrfZ4_a_a9JonCjpANw,75.76557967785828
24vJV8P1exaixBpSjoerHg,71.00492566324256
5rnp8opEC0gI6VLY2PeB8Q,137.15678494975398
rBed8y-4bIPTyiTWnmScxg,32.04841765558469
qv-xVpQuXDT6MJtTKu2u8Q,138.57458690733512
0dG59efWOX0TbPNCJjIHfA,47.224358327079294
2ZM_2jjaTin-HFfLmCq_0w,49.180440183384896
RrrH0zSwfYM-5rl-he1aWQ,16.144602699179693
uMOMbsdEc-bUrJ9UfKZ5Dg,90.56582283229618
fT8R4ygGO55yf0GVwWxqZw,43.74202296909928
mqBfgmF9FYDv2XOhax_D8Q,1.6209268960922338
SYqUTWvgYumWKuV7_5Ffkw,11.16062888830893
xq3K4fnSMwzEaOyapY43Ig,116.93617846429643
oXwWzGM4S37C4qy5QhYzxQ,199.4241650709275
GT32RlnYKQICR6bzHhGKJg,133.63445650905362
UyB6Bs-0r2T-spMsiZmCVA,49.918392500040035
f6uvFdQKst8mKli3QL2fMQ,77.61218951333656
SAJlsl_VkMizTrgcjRcYfg,56.46574855151698
A0lEtb7antn6hv8CKemLJw,212.52933190927257
AQ_nxT5L9Fmgid3J28FMNQ,30.172100647199244
fqUi-129F1ndtDDFPJiJVg,112.42712811641172
FzlBOIMobvSltMccEwKzHw,67.77604221442985
9dqAhaYP8QX3Y-5u8L7mSg,71.00492566324256
13dEfPpHq2FKvnY8Sk_siQ,80.4097770723725
Tq-BcVlTTfYiVUtWiZ2lXQ,46.84503047575907
owJQl3-KoFghIE5A7Axl0w,102.33649760239568
3kesQ2m4aZnyr4gunY3XFw,81.95165171619965
zI_fhfnLzMmlApvdzOLFUg,47.8448699669296
ocl6OG0z8L8UMX-cig6Wvw,95.2224938542137
V2LTLqRrB0vD-wwbNCM0Lw,46.27542250422764
qF7VNb1X9E4PnyJgbujG-Q,19.51766287649018
c8dH7GLwzGjwOzqB6CuDgg,53.565691010668104
zLzcj9m-Dwg0Kcx6dbj-6w,49.056990204386
WB1FI5yncqUXylQuTzqz6A,74.0731351546301
EZ8zB6RCLWD1hV6trmHjBg,66.45634553741071
Oxsz1dj4qXZroD1LCS4WPw,40.58047666458534
PDQqJRxj90pGvHCkjVoZjg,35.289983874708355
DgSfAeWMNJfrDRmSE13cKg,135.36155299170915
eynuZ9kQgaa8n9wIN4QTDw,56.46574855151698
bbtzQNJp1ijf3rGTPVl32w,54.19807623748915
iAisQ5qrm-mObZ3dVBNKmg,71.00492566324256
lxbRHdPTcCDrnN-tVPUwww,40.877272335157926
KRE2dH_0gb7fR4f9BuyciQ,182.84869375569733
-yr-2LaZ7dEk9ihk--nKWg,65.31304034297875
NvySzXXXn9LbTdgZBbWbPw,85.56164629454669
gt9dGQmM-Fac-Qrek6Z3nw,196.81188979555577
nBmusALMzyQXmgfCi_v1nw,110.88267870531841
AzzvHbp-xse4fE-7MhllIw,139.49001842183822
wBIbMUE-yRceXJD25a0YhQ,152.05264199431298
nX-dgmbb60015HnhsNZnpQ,63.577866606689355
h4AAsEi621kr654wu8Wcww,54.426111149336
YZAWRWcxMgvcijI3eCsXIA,84.51728297948658
dpNDidQq6_GDd28CxfrCcg,87.8030660192494
RRiE4KimiuMCWVIlK0_cpg,58.64336573116093
ePjlOlelzmmI63T7wj4f6Q,50.772793803634606
DAX0Tm1QtSM1OTVJxmumjQ,173.20175395650608
i5pCVErBQNvFUFfp3CAfCA,12.963634103268154
vDEgRRDe0IIP0MuTaVtAlw,122.9313117708637
_96cOD-AIsyd9apOjj9G2A,71.00492566324256
xaKktalIK7dVtQH_X98DbA,84.04150207788382
BLjv27oqbJiNIzE0YW7bcA,71.00492566324256
21VBGo_vGogeQNzsDT5mJw,45.54225795022558
l1jjXZcUbw3D9KfDCwCuFQ,77.8920834435378
VR9PhlwWBzg8PnWcyoeACw,73.74802028455548
kBQbE5Nwzf79c0Jxxk7tbg,11.469971641911778
WaROl-DqCwRIdC0tluKhMg,39.50834253901662
v6Sf5myiIryLuQIk-nZCkg,54.8569789839618
uIYDf6qG9VrkvEfLLZq0UQ,83.17659391121995
7Pf0TFyGTpCu4zR5gtmyRw,68.86439250246339
YM9wxuEwmIjlW1G_0tXfJA,123.03961778460823
--rNP3BylzmF1CzGTJG4FQ,246.1589002210856
fV98HKCceuBHZ_fiZ5RHaQ,65.38726004576648
B-1I8LaDwYJo-hnIJNfggg,66.89481276154483
rxjOTXVplQjZCHh4td1DNg,37.56593105337287
3yjgwDDSGb1Fy9xSdDTLIw,71.00492566324256
cXpiqyMImw4CU7mRRD2nIQ,103.06444948175371
e5v1x4OnOaGU7bN_tGC7fg,58.10680145494873
pSkOJ6LFxz4TKQMnWIdkGA,58.742408826845406
8ZkHx9Av0L37_RKUxLwPQA,52.79129592121368
5lx65CWjcfVN6CKV9mTxQQ,69.68033755158321
kFQkWugox0XcmckLEcFcCw,46.78661653557541
AFZoPm3Ux2rmR_ajj5iQJg,214.39864879496798
qObfzyVtohgytDmkthcRMA,30.26333996448985
E7-R9bWu4eTxmQ3Na_sYow,186.55571487416336
v5SHMTEYFr9nraFY8kmRFA,21.37048782147711
Ev4Dof7Rx72ZBsaJTBvJxA,148.25598791792518
-0cRZi2NyUk-q27FFxMqSg,81.16391878097642
nqKPgsamKDJCVWZOZbn7RA,30.871702449283852
v9R3CvC60aay86M7dz0m2Q,171.57540883116582
5mBaU--To7r_kUBNlvdb4g,22.07273601121097
6K3MQSIUC4t-7xsgVctxQg,138.0252793686443
fAE95XczgQHd2FtKmZLR_Q,166.05541019153952
VsU8J4GnEKwbfBbfWU9x2Q,65.34576745187347
upqpZh2h31tnRwox9v5Wqg,74.46671325083699
LbLFZ8TqNds4YpGfSywChQ,63.32351860780482
igC1wZhesml_rTRYpwvvng,41.356369558252176
UBVcyjkirHqMb02JfPwZrw,100.23072412707873
64UsMtkfDVRgAU0ulbzlWw,6.140817007720687
Yk4CWrL_9D2eAoIf0nMaCA,49.47772647568619
6UVrVKRZ1Tg0pjrk9MzZzQ,89.18939857135919
tjQx0NnfmAwvzbBIvo21JA,222.20916120887958
5fgwwitZpTVhyWL0QAbFLw,61.39557382275943
-mQTUIQcdQnMqSDxmBaEPQ,26.23424136711634
K1MQ-9mHpD_EUTQoQHh96w,97.4695031614796
SMnrVzukg3fE5y-yQaVHNw,211.30150842608643
av51Uk_7VwvjpWvF4UilYA,112.78215800258795
FBU5iey0UMPsk5BSR9DqNA,67.44322228334028
bLaYzQRcD7MnMPJBBq__gw,49.6191951599231
3BHQwcAmoibaz2PLhPPk9Q,20.032261585473
Cgffq5DnRgVNWY7xCPU3mg,32.128190791699296
LM6NUK6sRbUXwoLU63vjGA,64.10195906823688
WEBQ-EdPLLGS380_RCRVfQ,1.1696346209264237
-015n6umNMm0FF-9BMO_OQ,49.788623282279644
HKVjMOi79oX9VgEKE3Wf6A,12.199485809003976
m_-CYCJ-Etnem-tEsjJLCg,42.1534907519134
zQOSKNpqz2Ifq9PQvGGcjA,96.11742083965315
8_Mp_e3SsmVt3bzKvWhxQA,22.068691776384373
OYa56Rqm1sNsh63q47OLFg,123.30489056103895
xGvxRrHJH9DZ9YdzhqkcqA,12.37804109110022
Da4McQKtPmbELC4kPb_2fQ,35.359338106412025
cuI5oCWgj4cNc52hqS3J7A,12.093515780841686
ZO6bz6XiF_nFqqLpmlF8hg,13.573332858191293
4VLWxrhA6vgAwHS27XtnEw,19.71580588325212
ryJ8ZxsomtTFgi40iZfSAQ,151.33002897440568
NZY64h90wFsRgUzSBR7oZg,104.65949987561278
MGv7C0CGKyyNJMfvImmZ1Q,32.499519260334175
iO72nlCUUTigMJzPDOHT5w,32.23839650810862
zfZRlqo00AehKvnLTfzbAA,362.2925758827942
9APvT1SMqslpZ_WqL01vZw,59.11615814915206
L_2tFzWZod4iBCuMKmlGnQ,86.05882364320726
4NTDkuPUw09nNeN-CNh_gw,27.558979959776693
MSJB3yAVP31RwK7THjfgVA,12.59190008612314
vJbf1xbqZAWF7g70gb1hyQ,121.85807880433926
WCmj_Xi3oCBIMNot4jrwvg,53.1874253025732
MaOVH6YnmwWIrHza6fg40w,122.84313827991642
LaK38ipR-ahSDWiUoOtWug,110.82966504119379
q7HSWEKD76krb-4S1EaPDA,23.120894810607442
0szBijuPEwYXuFSkVfDUgw,26.985155987352943
Zxst0hkvhcON5XB4IPiUVQ,100.56748725731087
HHv8RWBxskzmgYZ7i_pa-g,40.23419170428149
I_5QS4i3PgkiHNQ5MJFeOg,40.9017322747793
5BOWOxMdIGm_rkWDuH0Q8A,107.88834262740455
Xm2JG8US-Hv8ZrH5N2U7jw,31.451980684598
IGxR-D6LK9xw8ZQy34Va4Q,62.895733986062744
mHDHStVp5ddJKcc_1_j0zQ,104.67353566070734
Q2VajlS4FPIe6-Qu15Q4vQ,44.20697956540325
ASX_MG1Ce5nqTQvzdqjQvg,12.01637497703607
g3jk6ppJc_NdKKhv1JGa7w,12.805070882886662
7TS-kWet4TqRf8TDLzOE2Q,84.90975778958894
i-YznMBXRpR4ELl9ZFSJAw,29.907134292486557
nmfIqFKJ_Q3xVtaDL4eAgA,110.4251735723222
WUJ-7hKtXLu7F-GThr2byg,94.13956500067832
rQIJFa5Kcv-YTwuQXxhhEg,79.69901634540918
SNvMRdrfFXqxKpevXX6k3A,73.61825992882534
NpTdf9-8GZlPhXtyZAT3Cg,33.97475185640342
OriXpnxLyHgX_ZPC9alZFw,62.72073238667378
rE5UKfYZSQQ2_5HO0QWn6A,22.25470603217277
T7SvP_9UJTPLigJhjm_MTA,153.62932964697532
FJtOhCO5Dz74JZP9HcwSow,90.44768774725414
w97RogrUMt7wf0OpYSZieA,107.6291864937937
5abVPLIuYO6ZUQ_CWMsKZg,91.0382678150108
ultyIkmOZVViNp1luzeBSQ,45.03945175790163
0gtllTXCsblNGahxpd9qrA,63.67170248380071
7oBY74EvXpFCqy79AK6tFA,42.63021089365915
c-wi4d7oWqUBVBOiKWK5fQ,100.15667164995236
66oVGj9H3MoOnmDx9sNW-w,86.68513689629032
yIg2PccJlr-rXAffI0aKTw,93.87445884750412
lkCNmhVmVYlEvTqt9X-33w,73.34451440326781
uUo5t6q9EttCzESrKDx81A,12.740376907742185
APf8V2n-_xa5l29coMfIcg,71.9733075865458
NpXvFJQsnnP7a1toJhiEVg,57.88929241364487
EgWNDLKkbKKyawTHv8W3MQ,29.44979715630917
5I3UPTfHC4nqXPrWLr_esQ,102.96688202413291
yGswhQbgFzN5CcIvH-l_MA,31.789062153913413
ViCxuS9mzG-K4IgmQs31cA,22.507812906657144
-4r0omLxa9LnTCdFDmDHJA,50.06756303157889
4X4tuH5O44L2OoF__0W2Sg,274.392616322371
2rustO-bdJF13r6oy19yPw,153.97415057969872
H3ZEK7sJyHVA9K3ViShe7A,39.07322578329449
OTfPNl148RXnmiPaZSu1dw,83.73469908926968
LLsJWxGZ-YVqiepMleO8cQ,140.2603437980795
J4Vkwf7ATvn4MEAwYOGCGA,38.30159269660633
1qRXpQW8FTIg_UVdz3q3Og,145.42989558862453
Tnypo3WWiPlKGrZ1bLSvcg,103.92620014082284
yiy-qHtcafM_WqQ3WQpORg,24.17434546825903
zIbfGXu049z3_MwgkZ5p3Q,137.2477805102872
824Wf1s2V30cKp1SmZ9i8Q,246.4690107199968
jEVnkcpTQxL1AKXldQ6AwA,49.15822134087942
